Order_id,Customer_id,Customer_name,Product_ID,Product_Name,Product_Category,Payment Type,QTY,Price,Datetime,Country,City,ecommerce_website_name,Payment Transaciton ID,Payment Status,Notes
US-29042022-qgtW-60,60,Helen Carter,16,Crate of Clams in Gravy ,Consumables,Wallet,83,$8715,29-04-2022 13:02,China,Shanghai,www.ebay.com,16533380497861wig,Failed,Unsupported card type
DEU-30032022-NWF7-5,5,John Doe,41,Sliced Jalapenos in brine ,Consumable,Internet Banking,196,$31556,30-03-2022 12:12,Japan,Osaka,www.ebay.com,1653338049782380k,Failed,Invalid expiration date
JPN-29042022-WyGj-54,54,Michael O'niel,11,Box of Ensure Vanilla,Consumables,Wallet,123,$8610,29-04-2022 11:59,Germany,Berlin,www.flipKart.com,1653338049718X0Vn,Success,
CN-11052022-EMeK-60,60,Helen Carter,11,Box of Ensure Vanilla,Consumables,Wallet,140,$9800,11-05-2022 11:58,China,Shanghai,www.flipKart.com,1653338049715OZEl,Success,
US-04042022-KjXN-26,26,John Kringler,26,Frozen Fish,Consumables,Internet Banking,8,$1248,04-04-2022 11:03,Japan,Tokyo,www.flipKart.com,1653338049754zciS,Success,
CAN-07042022-jQCH-61,61,Shaun Jackson,13,Crate of Granulated Potatoes 6x,Consumables,Internet Banking,102,$8160,07-04-2022 08:31,Japan,Osaka,www.amazon.com,1653338049703v1wC,Failed,Over limit
CAN-05052022-MOp6-92,92,Lisa Davidson,19,Disposable Styrofoam Cups ,Utensils,card,173,$6055,05-05-2022 13:03,Germany,Hamburg,www.ebay.com,16533380497558Pc9,Failed,Incorrect credit card number
JPN-16052022-0oDy-47,47,Lisa Jones,26,Frozen Fish,Consumables,UPI,149,$23244,16-05-2022 09:06,Japan,Osaka,www.jd.com,165333804970996JW,Failed,Invalid security code
CAN-01052022-kNe9-79,79,Joe Doe,19,Disposable Styrofoam Cups ,Utensils,Internet Banking,38,$1330,01-05-2022 09:22,Germany,Hamburg,www.jd.com,1653338049797gPdW,Failed,Over limit
AUS-29042022-SPDg-142,142,Michael Jones,9,Set of Metal Spoons,Utensils,Wallet,17,$850,29-04-2022 09:15,United States,San Franciso,www.amazon.com,1653338049797M95w,Success,
US-06042022-E1OX-75,75,Bob Robinson,44,Styrofoam Cup Lids,Utensil,UPI,192,$7680,06-04-2022 11:01,United States,New York,www.flipKart.com,1653338049779zVxe,Failed,Invalid expiration date
CAN-02042022-IBFs-97,97,Dave Davidson,49,Black Olives,Consumable,card,114,$10488,02-04-2022 11:03,United States,New York,www.jd.com,1653338049736lhNr,Failed,Incorrect credit card number
CN-07052022-hO7V-141,141,Bob Jordan,7,Set of Metal Forks,Utensils,card,146,$7300,07-05-2022 07:17,Canada,Quebec,www.jd.com,1653338049744KG7m,Failed,Invalid security code
AUS-13042022-AQ1x-27,27,Alice Smith,39,Stainless Cooking Pot Set ,Utensil,card,127,$4445,13-04-2022 11:28,Canada,Toronto,www.flipKart.com,1653338049731Y1WS,Failed,Expired card
AUS-21042022-YJah-133,133,Bob Davidson,49,Black Olives,Consumable,UPI,183,$16836,21-04-2022 09:12,United States,Houston,www.flipKart.com,1653338049765v53P,Failed,Unsupported card type
US-29032022-InXb-26,26,John Kringler,39,Stainless Cooking Pot Set ,Utensil,card,26,$910,29-03-2022 12:14,Japan,Tokyo,www.tatacliq.com,1653338049792BwLd,Failed,Invalid security code
DEU-04052022-1AYx-35,35,Helen Smith,39,Stainless Cooking Pot Set ,Utensil,UPI,191,$6685,04-05-2022 08:22,United States,San Diego,www.amazon.com,1653338049763jvf5,Failed,Expired card
JPN-08042022-xbL2-27,27,Alice Smith,25,Frozen Ham,Consumables,card,3,$180,08-04-2022 13:02,Canada,Toronto,www.flipKart.com,1653338049777deZ1,Success,
DEU-29032022-uxhx-65,65,Bob O'niel,14,Disposable Napkins ,Utensils,card,114,$3420,29-03-2022 11:22,Germany,Munich,www.flipKart.com,1653338049770Opb2,Failed,Invalid expiration date
AUS-15052022-Jjh2-133,133,Bob Davidson,46,Fancy chopped Spinach,Consumable,Wallet,178,$16020,15-05-2022 12:14,United States,Houston,www.flipKart.com,1653338049750zDF8,Failed,Invalid expiration date
CAN-21042022-Sphk-41,41,Helen Parker,42,Red and Green Pepper Strips ,Consumable,Wallet,42,$1260,21-04-2022 12:24,Australia,Brisbane,www.amazon.com,1653338049750nXk3,Success,
DEU-18042022-bckK-129,129,Helen Jordan,6,Crate of Plastic Spoons,Utensils,UPI,85,$2550,18-04-2022 13:24,United States,Houston,www.flipKart.com,1653338049707bmGf,Failed,Expired card
CN-08042022-8bPK-83,83,Michael Jackson,39,Stainless Cooking Pot Set ,Utensil,Internet Banking,25,$875,08-04-2022 08:28,Germany,Hamburg,www.tatacliq.com,1653338049728LoWP,Success,
US-13052022-V5Na-28,28,John Robinson,14,Disposable Napkins ,Utensils,UPI,104,$3120,13-05-2022 12:27,China,Shanghai,www.jd.com,1653338049769gR2h,Failed,Over limit
US-20042022-BA3Y-37,37,Dave Carter,44,Styrofoam Cup Lids,Utensil,UPI,171,$6840,20-04-2022 12:17,Canada,Quebec,www.amazon.com,16533380497781DFg,Failed,Unsupported card type
AUS-14052022-ncp0-95,95,Anna Carter,47,Sweet Peas,Consumable,Wallet,36,$2160,14-05-2022 10:10,Canada,Quebec,www.flipKart.com,16533380497678KAz,Success,
DEU-11052022-TELV-54,54,Michael O'niel,7,Set of Metal Forks,Utensils,UPI,6,$300,11-05-2022 12:04,Germany,Berlin,www.ebay.com,1653338049705eIdF,Failed,Lost card
US-05052022-dj0Y-40,40,Sam Lock,46,Fancy chopped Spinach,Consumable,card,114,$10260,05-05-2022 09:59,Germany,Munich,www.flipKart.com,165333804976514k5,Success,
AUS-12042022-DZ3S-52,52,Bob Smith,39,Stainless Cooking Pot Set ,Utensil,UPI,38,$1330,12-04-2022 09:01,Canada,Vancouver,www.tatacliq.com,1653338049731zscO,Failed,Expired card
DEU-12042022-m3sP-89,89,Lisa Jordan,42,Red and Green Pepper Strips ,Consumable,Wallet,6,$180,12-04-2022 08:23,United States,Houston,www.flipKart.com,16533380497311YNx,Success,
JPN-17052022-paik-71,71,Michael Robinson,26,Frozen Fish,Consumables,UPI,191,$29796,17-05-2022 13:33,Japan,Tokyo,www.jd.com,1653338049763Vm8p,Failed,Incorrect credit card number
CAN-18052022-2t11-33,33,Joe Jackson,43,Set of Whisks ,Utensil,card,187,$11220,18-05-2022 06:58,United States,San Diego,www.jd.com,1653338049711J75v,Failed,Incorrect credit card number
CAN-06052022-gYWD-38,38,Omar Jackson,48,Diced Carrots,Consumable,card,34,$2414,06-05-2022 07:55,Canada,Quebec,www.tatacliq.com,16533380497839i6M,Success,
US-13052022-Hj3H-110,110,Michael Doe,18,Disposable Plastic Cups,Utensils,Internet Banking,139,$5560,13-05-2022 13:18,Canada,Montreal,www.jd.com,1653338049770haPd,Success,
DEU-12052022-My29-43,43,Joe Kringler,8,Set of Metal Knives,Utensils,Internet Banking,93,$4650,12-05-2022 10:06,United States,San Diego,www.tatacliq.com,165333804979451qO,Success,
DEU-12052022-qQ2c-138,138,Joe Smith,15,Crate of Tomato Sauce,Consumables,Wallet,166,$11620,12-05-2022 09:31,Japan,Osaka,www.flipKart.com,1653338049744CeOw,Success,
CN-05042022-d37W-129,129,Helen Jordan,44,Styrofoam Cup Lids,Utensil,Internet Banking,28,$1120,05-04-2022 06:58,United States,Houston,www.jd.com,1653338049755NAAh,Success,
CN-30032022-DEs2-81,81,Joe Jones,11,Box of Ensure Vanilla,Consumables,Wallet,51,$3570,30-03-2022 07:05,Germany,Berlin,www.jd.com,1653338049780JiHk,Success,
AUS-22042022-MYpU-143,143,Alice Kringler,49,Black Olives,Consumable,card,12,$1104,22-04-2022 11:20,United States,New York,www.ebay.com,1653338049763pqVh,Success,
CAN-30042022-picm-86,86,Anna Davidson,20,Disposable Styrofoam Bowls,Utensils,Internet Banking,174,$7830,30-04-2022 08:25,Japan,Kyoto,www.jd.com,16533380497038Afe,Failed,Lost card
DEU-01052022-T4tQ-18,18,Anna Kringler,5,Crate of Plastic Knives,Utensils,card,85,$2550,01-05-2022 13:22,Australia,Sydney,www.tatacliq.com,1653338049759YB90,Success,
CAN-21052022-rSnz-90,90,Dave Jackson,26,Frozen Fish,Consumables,card,132,$20592,21-05-2022 09:04,Japan,Tokyo,www.amazon.com,16533380497957zJF,Failed,Unsupported card type
JPN-23052022-nuR7-1,1,John Davidson,14,Disposable Napkins ,Utensils,UPI,24,$720,23-05-2022 08:28,United States,San Diego,www.amazon.com,1653338049798qw02,Success,
US-01052022-QUbD-124,124,Omar Parker,1,Crate of Bananas,Consumables,UPI,165,$5775,01-05-2022 09:26,United States,San Diego,www.flipKart.com,1653338049741dANN,Success,
DEU-30042022-6gw2-142,142,Michael Jones,25,Frozen Ham,Consumables,UPI,32,$1920,30-04-2022 13:04,United States,San Franciso,www.tatacliq.com,1653338049741HZfY,Success,
DEU-03052022-Ww7n-91,91,Anna Doe,12,Box of Ensure Strawberry,Consumables,UPI,74,$5180,03-05-2022 13:00,Germany,Hamburg,www.flipKart.com,1653338049783nCbo,Failed,Invalid security code
JPN-17052022-jXII-85,85,Dave Jordan,40,Whole Kernel Corn,Consumable,card,174,$1044,17-05-2022 12:56,Japan,Osaka,www.jd.com,16533380498021a55,Failed,Over limit
AUS-15052022-JWwM-80,80,Bob Lock,48,Diced Carrots,Consumable,Internet Banking,26,$1846,15-05-2022 06:59,Germany,Berlin,www.jd.com,16533380497771vub,Success,
DEU-16052022-LCoR-54,54,Michael O'niel,9,Set of Metal Spoons,Utensils,Wallet,51,$2550,16-05-2022 11:31,Germany,Berlin,www.amazon.com,16533380498019eTG,Success,
US-02052022-GW1O-25,25,Anna Jordan,15,Crate of Tomato Sauce,Consumables,Internet Banking,180,$12600,02-05-2022 09:22,Germany,Hamburg,www.amazon.com,1653338049792m2ae,Success,
DEU-14042022-o5jo-52,52,Bob Smith,47,Sweet Peas,Consumable,card,103,$6180,14-04-2022 10:31,Canada,Vancouver,www.tatacliq.com,1653338049755CFfg,Success,
CAN-17052022-krTO-12,12,Shaun Carter,22,Set of 10 Food Serving Scoops Large,Utensils,Wallet,32,$2560,17-05-2022 08:21,United States,Houston,www.jd.com,16533380497149Noj,Success,
AUS-09042022-O6Vt-42,42,Omar Lock,19,Disposable Styrofoam Cups ,Utensils,Wallet,50,$1750,09-04-2022 13:10,Australia,Sydney,www.amazon.com,1653338049770uO61,Failed,Over limit
CN-13042022-z3g3-110,110,Michael Doe,13,Crate of Granulated Potatoes 6x,Consumables,UPI,104,$8320,13-04-2022 11:31,Canada,Montreal,www.ebay.com,1653338049791rajo,Failed,Insufficient funds
DEU-05052022-hp0r-94,94,John Jordan,44,Styrofoam Cup Lids,Utensil,UPI,49,$1960,05-05-2022 09:15,Australia,Sydney,www.flipKart.com,1653338049727qUzW,Success,
US-13052022-H8nN-73,73,Omar Kringler,3,Watermelon,Consumables,Internet Banking,146,$2628,13-05-2022 12:22,United States,San Diego,www.flipKart.com,16533380497690Ric,Failed,Expired card
DEU-21052022-MIXO-123,123,Lisa Kringler,49,Black Olives,Consumable,card,67,$6164,21-05-2022 13:34,Japan,Tokyo,www.tatacliq.com,1653338049723cBF5,Success,
JPN-02042022-yaRU-133,133,Bob Davidson,1,Crate of Bananas,Consumables,UPI,145,$5075,02-04-2022 13:12,United States,Houston,www.flipKart.com,1653338049735TE7v,Failed,Expired card
AUS-30032022-Ngb2-29,29,Bob Jackson,25,Frozen Ham,Consumables,Wallet,191,$11460,30-03-2022 09:31,United States,San Diego,www.jd.com,1653338049760ARzW,Failed,Invalid expiration date
CAN-20042022-3uHR-60,60,Helen Carter,41,Sliced Jalapenos in brine ,Consumable,Wallet,104,$16744,20-04-2022 09:32,China,Shanghai,www.ebay.com,1653338049791rQuS,Success,
AUS-04052022-IkQG-63,63,Alice Lock,45,Minced Garlic,Consumable,Internet Banking,38,$874,04-05-2022 08:06,United States,New York,www.flipKart.com,1653338049714KNR8,Success,
CN-19052022-qb17-58,58,Sam Doe,27,Crate of Beef ,Consumables,UPI,132,$59400,19-05-2022 07:27,Australia,Melbourne,www.tatacliq.com,1653338049719gAJi,Failed,Incorrect credit card number
DEU-06052022-zRY3-99,99,Anna Parker,46,Fancy chopped Spinach,Consumable,Internet Banking,131,$11790,06-05-2022 10:26,Japan,Osaka,www.flipKart.com,1653338049759P9AQ,Success,
CN-17042022-NpX3-135,135,Sam Jones,1,Crate of Bananas,Consumables,Wallet,172,$6020,17-04-2022 09:12,Germany,Munich,www.ebay.com,1653338049705oJ0q,Failed,Over limit
CAN-19042022-e975-120,120,Lisa Robinson,46,Fancy chopped Spinach,Consumable,UPI,49,$4410,19-04-2022 07:13,Australia,Melbourne,www.jd.com,1653338049791nuEN,Success,
US-12042022-IZaU-141,141,Bob Jordan,8,Set of Metal Knives,Utensils,UPI,15,$750,12-04-2022 09:00,Canada,Quebec,www.amazon.com,1653338049771FoO2,Success,
US-31032022-oI2p-32,32,Anna Jackson,48,Diced Carrots,Consumable,Wallet,192,$13632,31-03-2022 06:56,Germany,Munich,www.ebay.com,1653338049744XyQx,Failed,Unsupported card type
CN-15052022-wkMw-11,11,Shaun Parker,12,Box of Ensure Strawberry,Consumables,UPI,30,$2100,15-05-2022 13:02,China,Chengdu,www.flipKart.com,1653338049730MxqK,Success,
CN-19052022-aNfE-12,12,Shaun Carter,39,Stainless Cooking Pot Set ,Utensil,Wallet,175,$6125,19-05-2022 12:19,United States,Houston,www.ebay.com,16533380497849rXX,Success,
CN-12052022-kqrs-83,83,Michael Jackson,28,Frozen Chicken,Consumable,Wallet,161,$14490,12-05-2022 13:04,Germany,Hamburg,www.flipKart.com,1653338049721t30D,Failed,Unsupported card type
US-10042022-M6cb-11,11,Shaun Parker,13,Crate of Granulated Potatoes 6x,Consumables,UPI,125,$10000,10-04-2022 13:20,China,Chengdu,www.amazon.com,1653338049784ncnL,Success,
JPN-18042022-EAgw-134,134,Alice Jackson,28,Frozen Chicken,Consumable,card,45,$4050,18-04-2022 09:21,China,Beijing,www.jd.com,1653338049803uVbe,Success,
US-21052022-ZOms-9,9,Michael Smith,12,Box of Ensure Strawberry,Consumables,Internet Banking,177,$12390,21-05-2022 08:11,China,Shanghai,www.flipKart.com,1653338049766w2WT,Failed,Insufficient funds
DEU-10042022-eLQs-99,99,Anna Parker,39,Stainless Cooking Pot Set ,Utensil,Internet Banking,176,$6160,10-04-2022 12:20,Japan,Osaka,www.jd.com,1653338049759E7Pg,Success,
CAN-09052022-ZuHD-115,115,Shaun Lock,25,Frozen Ham,Consumables,card,40,$2400,09-05-2022 10:11,Japan,Kyoto,www.flipKart.com,1653338049767Z9gd,Success,
JPN-30032022-ZeTe-70,70,Anna Robinson,11,Box of Ensure Vanilla,Consumables,Wallet,181,$12670,30-03-2022 07:06,Canada,Toronto,www.flipKart.com,1653338049750mhzp,Success,
US-10042022-2i2A-11,11,Shaun Parker,5,Crate of Plastic Knives,Utensils,Internet Banking,6,$180,10-04-2022 12:04,China,Chengdu,www.ebay.com,1653338049800QvFv,Success,
AUS-07042022-eTvS-61,61,Shaun Jackson,3,Watermelon,Consumables,Wallet,154,$2772,07-04-2022 12:11,Japan,Osaka,www.amazon.com,1653338049766a5Cs,Failed,Expired card
JPN-28042022-VNOs-83,83,Michael Jackson,5,Crate of Plastic Knives,Utensils,card,187,$5610,28-04-2022 10:07,Germany,Hamburg,www.tatacliq.com,16533380497989x8u,Success,
DEU-02052022-Lkh8-78,78,Omar Jordan,42,Red and Green Pepper Strips ,Consumable,card,31,$930,02-05-2022 13:28,China,Chengdu,www.tatacliq.com,1653338049753exPo,Success,
US-18042022-V49O-23,23,John Lock,39,Stainless Cooking Pot Set ,Utensil,Internet Banking,8,$280,18-04-2022 11:16,Germany,Berlin,www.tatacliq.com,1653338049791JZgj,Success,
US-11042022-rCCf-28,28,John Robinson,41,Sliced Jalapenos in brine ,Consumable,Wallet,50,$8050,11-04-2022 11:31,China,Shanghai,www.flipKart.com,1653338049711fidg,Failed,Unsupported card type
US-15052022-wVsi-109,109,Helen Jones,17,Crate of Helm's Mayonaise ,Consumables,Internet Banking,44,$1144,15-05-2022 13:05,United States,San Franciso,www.jd.com,1653338049730MOeD,Success,
CN-20052022-Fmtr-82,82,Omar Jones,19,Disposable Styrofoam Cups ,Utensils,Internet Banking,13,$455,20-05-2022 09:04,United States,Houston,www.flipKart.com,1653338049759UbX1,Success,
CAN-07042022-kq2A-98,98,Omar Doe,22,Set of 10 Food Serving Scoops Small,Utensils,Wallet,167,$10855,07-04-2022 09:01,United States,New York,www.flipKart.com,1653338049710WqFf,Success,
JPN-03052022-OaIh-46,46,Lisa Lock,12,Box of Ensure Strawberry,Consumables,Internet Banking,112,$7840,03-05-2022 09:57,United States,San Diego,www.ebay.com,1653338049784BT90,Failed,Invalid security code
AUS-16042022-Wvt9-100,100,Michael Parker,1,Crate of Bananas,Consumables,UPI,178,$6230,16-04-2022 10:01,Australia,Melbourne,www.tatacliq.com,1653338049740dO9D,Failed,Lost card
US-13042022-6t2f-139,139,Dave Kringler,46,Fancy chopped Spinach,Consumable,Internet Banking,197,$17730,13-04-2022 13:20,United States,San Franciso,www.ebay.com,1653338049792TwTS,Success,
AUS-30042022-1u2I-59,59,Anna Smith,14,Disposable Napkins ,Utensils,Internet Banking,163,$4890,30-04-2022 12:10,Japan,Tokyo,www.amazon.com,16533380497099p03,Success,
JPN-06052022-TcmM-129,129,Helen Jordan,47,Sweet Peas,Consumable,Wallet,21,$1260,06-05-2022 09:31,United States,Houston,www.ebay.com,1653338049722pn1D,Success,
JPN-09052022-K0Zz-52,52,Bob Smith,27,Crate of Beef ,Consumables,Internet Banking,40,$18000,09-05-2022 13:14,Canada,Vancouver,www.flipKart.com,16533380497352XRq,Success,
AUS-23042022-1FrE-88,88,Joe Carter,24,Frozen Chicken Drumsticks,Consumables,Internet Banking,31,$2325,23-04-2022 08:34,Australia,Melbourne,www.jd.com,1653338049706eK8n,Failed,Lost card
JPN-09052022-w8fZ-25,25,Anna Jordan,50,Chili Beans,Consumable,card,17,$1105,09-05-2022 09:25,Germany,Hamburg,www.flipKart.com,1653338049747rpct,Success,
JPN-03042022-dfp1-43,43,Joe Kringler,26,Frozen Fish,Consumables,Internet Banking,17,$2652,03-04-2022 07:19,United States,San Diego,www.jd.com,1653338049742oSM7,Failed,Invalid expiration date
US-31032022-t0N6-91,91,Anna Doe,17,Crate of Helm's Mayonaise ,Consumables,Wallet,153,$3978,31-03-2022 10:03,Germany,Hamburg,www.amazon.com,16533380497053xFd,Success,
CAN-12052022-ws9v-107,107,Sam O'niel,12,Box of Ensure Strawberry,Consumables,Wallet,149,$10430,12-05-2022 08:24,Australia,Brisbane,www.jd.com,1653338049722mkD3,Success,
CN-02052022-v2pL-42,42,Omar Lock,42,Red and Green Pepper Strips ,Consumable,UPI,41,$1230,02-05-2022 10:14,Australia,Sydney,www.tatacliq.com,1653338049714fjAw,Success,
US-20052022-bL9R-46,46,Lisa Lock,11,Box of Ensure Vanilla,Consumables,UPI,3,$210,20-05-2022 07:04,United States,San Diego,www.tatacliq.com,1653338049772SN2V,Failed,Insufficient funds
AUS-08052022-9mvV-95,95,Anna Carter,1,Crate of Bananas,Consumables,UPI,53,$1855,08-05-2022 11:06,Canada,Quebec,www.tatacliq.com,1653338049732WpTW,Success,
DEU-09042022-yvnj-57,57,Anna Jones,25,Frozen Ham,Consumables,UPI,2,$120,09-04-2022 08:05,Australia,Melbourne,www.flipKart.com,1653338049705zLcr,Success,
AUS-19042022-OTkN-34,34,John Jones,13,Crate of Granulated Potatoes 6x,Consumables,card,153,$12240,19-04-2022 13:00,Canada,Vancouver,www.flipKart.com,1653338049751Rh3p,Failed,Expired card
US-06052022-pBah-53,53,Alice Carter,10,Box of Ensure Chocolate,Consumables,Wallet,29,$2030,06-05-2022 12:20,Australia,Sydney,www.tatacliq.com,16533380497185PhS,Failed,Invalid expiration date
US-23052022-wX5z-121,121,Bob Parker,21,Set of 10 Metal Tongs,Utensils,Wallet,93,$6975,23-05-2022 07:55,Australia,Melbourne,www.jd.com,1653338049723LuP0,Success,
AUS-10042022-Z6ru-95,95,Anna Carter,13,Crate of Granulated Potatoes 6x,Consumables,card,118,$9440,10-04-2022 07:56,Canada,Quebec,www.amazon.com,1653338049710c8bu,Failed,Expired card
AUS-04042022-OgQc-124,124,Omar Parker,48,Diced Carrots,Consumable,Internet Banking,157,$11147,04-04-2022 09:26,United States,San Diego,www.flipKart.com,1653338049769yxpz,Success,
CAN-04052022-Jbn4-45,45,Michael Carter,25,Frozen Ham,Consumables,Internet Banking,88,$5280,04-05-2022 12:20,United States,New York,www.amazon.com,1653338049743uEt0,Success,
CN-07052022-485S-62,62,Lisa Doe,13,Crate of Granulated Potatoes 6x,Consumables,Internet Banking,93,$7440,07-05-2022 10:25,China,Shanghai,www.jd.com,16533380497130a3u,Success,
DEU-15052022-sKdK-44,44,John Parker,11,Box of Ensure Vanilla,Consumables,card,18,$1260,15-05-2022 07:24,Australia,Sydney,www.jd.com,1653338049785cds7,Failed,Insufficient funds
JPN-30032022-69BO-20,20,Shaun Smith,40,Whole Kernel Corn,Consumable,card,82,$492,30-03-2022 13:02,Germany,Munich,www.jd.com,1653338049732tU2N,Failed,Incorrect credit card number
AUS-07042022-PXZr-8,8,Shaun Kringler,50,Chili Beans,Consumable,Wallet,91,$5915,07-04-2022 10:12,Australia,Brisbane,www.amazon.com,1653338049713tfOa,Success,
CN-08042022-n6tL-129,129,Helen Jordan,21,Set of 10 Metal Tongs,Utensils,UPI,128,$9600,08-04-2022 13:30,United States,Houston,www.flipKart.com,1653338049778URFi,Success,
AUS-01042022-Hdov-27,27,Alice Smith,42,Red and Green Pepper Strips ,Consumable,UPI,177,$5310,01-04-2022 07:00,Canada,Toronto,www.amazon.com,1653338049753W6pc,Failed,Insufficient funds
JPN-19042022-TTCX-131,131,John Carter,3,Watermelon,Consumables,Wallet,99,$1782,19-04-2022 12:23,Australia,Brisbane,www.tatacliq.com,1653338049723Q2YE,Success,
US-15052022-Bt3v-72,72,Bob Jones,18,Disposable Plastic Cups,Utensils,UPI,52,$2080,15-05-2022 10:15,Australia,Brisbane,www.ebay.com,1653338049731nwNx,Success,
AUS-17052022-ARWY-60,60,Helen Carter,18,Disposable Plastic Cups,Utensils,Wallet,173,$6920,17-05-2022 12:11,China,Shanghai,www.flipKart.com,1653338049784V0lf,Failed,Invalid expiration date
DEU-21042022-EYcC-88,88,Joe Carter,42,Red and Green Pepper Strips ,Consumable,Wallet,111,$3330,21-04-2022 12:04,Australia,Melbourne,www.tatacliq.com,1653338049777hAfQ,Failed,Lost card
DEU-06042022-sk4V-73,73,Omar Kringler,20,Disposable Styrofoam Bowls,Utensils,Wallet,167,$7515,06-04-2022 11:27,United States,San Diego,www.jd.com,1653338049788tkQz,Success,
CN-12042022-EYvj-48,48,Dave Jones,4,Crate of Plastic Forks,Utensils,Wallet,16,$480,12-04-2022 07:10,Germany,Munich,www.jd.com,1653338049705UArj,Failed,Over limit
DEU-07052022-tKNo-144,144,John Jackson,15,Crate of Tomato Sauce,Consumables,Wallet,185,$12950,07-05-2022 11:13,United States,New York,www.flipKart.com,1653338049719DEU4,Success,
CN-18042022-YRb4-111,111,Lisa Smith,45,Minced Garlic,Consumable,UPI,100,$2300,18-04-2022 10:24,Japan,Tokyo,www.amazon.com,1653338049708Xdnn,Success,
AUS-23042022-lLNL-56,56,Shaun Davidson,19,Disposable Styrofoam Cups ,Utensils,Wallet,143,$5005,23-04-2022 07:21,Japan,Kyoto,www.tatacliq.com,1653338049723HdWe,Success,
DEU-17052022-cQjf-35,35,Helen Smith,15,Crate of Tomato Sauce,Consumables,UPI,193,$13510,17-05-2022 06:56,United States,San Diego,www.jd.com,1653338049767K8hW,Success,
DEU-30032022-TLwT-136,136,Sam Davidson,1,Crate of Bananas,Consumables,Internet Banking,62,$2170,30-03-2022 07:20,Germany,Hamburg,www.flipKart.com,1653338049757aAdh,Failed,Expired card
CN-15042022-oCc5-109,109,Helen Jones,50,Chili Beans,Consumable,Internet Banking,21,$1365,15-04-2022 07:32,United States,San Franciso,www.jd.com,1653338049750Fohn,Success,
US-03042022-nRph-88,88,Joe Carter,21,Set of 10 Metal Tongs,Utensils,Wallet,182,$13650,03-04-2022 13:00,Australia,Melbourne,www.tatacliq.com,1653338049801xQv6,Success,
US-31032022-rR6n-80,80,Bob Lock,23,Large Capacity Blender,Device,card,31,$6200,31-03-2022 09:20,Germany,Berlin,www.ebay.com,1653338049756sKYL,Success,
US-06052022-DZT9-21,21,Alice Robinson,39,Stainless Cooking Pot Set ,Utensil,UPI,85,$2975,06-05-2022 13:30,United States,Houston,www.flipKart.com,1653338049779WROE,Success,
JPN-10042022-cw1C-144,144,John Jackson,45,Minced Garlic,Consumable,Internet Banking,63,$1449,10-04-2022 11:03,United States,New York,www.amazon.com,1653338049747ef6n,Success,
CN-21052022-L0yI-96,96,Michael Davidson,25,Frozen Ham,Consumables,Internet Banking,191,$11460,21-05-2022 11:20,Australia,Sydney,www.jd.com,1653338049722eIaQ,Failed,Invalid security code
JPN-21042022-Q74h-42,42,Omar Lock,42,Red and Green Pepper Strips ,Consumable,Internet Banking,116,$3480,21-04-2022 10:17,Australia,Sydney,www.jd.com,1653338049798rFLv,Failed,Unsupported card type
CAN-19052022-XtOC-78,78,Omar Jordan,19,Disposable Styrofoam Cups ,Utensils,UPI,117,$4095,19-05-2022 08:15,China,Chengdu,www.ebay.com,1653338049779vuA3,Failed,Invalid security code
JPN-30042022-lBWD-19,19,Bob Doe,18,Disposable Plastic Cups,Utensils,card,130,$5200,30-04-2022 07:31,United States,San Diego,www.tatacliq.com,1653338049737yMFj,Failed,Invalid expiration date
US-23052022-wh5K-107,107,Sam O'niel,47,Sweet Peas,Consumable,UPI,139,$8340,23-05-2022 11:32,Australia,Brisbane,www.flipKart.com,1653338049795IGdv,Failed,Lost card
DEU-11042022-B8MG-45,45,Michael Carter,21,Set of 10 Metal Tongs,Utensils,UPI,34,$2550,11-04-2022 12:05,United States,New York,www.ebay.com,1653338049771YQTg,Failed,Lost card
JPN-13042022-qpll-107,107,Sam O'niel,21,Set of 10 Metal Tongs,Utensils,Wallet,109,$8175,13-04-2022 13:18,Australia,Brisbane,www.jd.com,1653338049803DTqp,Success,
AUS-03052022-134T-8,8,Shaun Kringler,48,Diced Carrots,Consumable,Wallet,15,$1065,03-05-2022 12:12,Australia,Brisbane,www.jd.com,1653338049755TVql,Success,
US-14052022-FDWv-59,59,Anna Smith,39,Stainless Cooking Pot Set ,Utensil,Internet Banking,171,$5985,14-05-2022 12:55,Japan,Tokyo,www.amazon.com,1653338049715MVMK,Success,
DEU-22052022-E2vF-58,58,Sam Doe,49,Black Olives,Consumable,Internet Banking,95,$8740,22-05-2022 10:07,Australia,Melbourne,www.jd.com,1653338049787GiEt,Failed,Insufficient funds
AUS-07042022-9liR-40,40,Sam Lock,26,Frozen Fish,Consumables,UPI,183,$28548,07-04-2022 11:22,Germany,Munich,www.jd.com,1653338049773qxvL,Failed,Insufficient funds
AUS-21052022-7AcA-121,121,Bob Parker,14,Disposable Napkins ,Utensils,Wallet,119,$3570,21-05-2022 08:06,Australia,Melbourne,www.amazon.com,16533380497715x5S,Success,
JPN-19052022-KCru-127,127,Lisa Jackson,40,Whole Kernel Corn,Consumable,UPI,175,$1050,19-05-2022 12:33,China,Beijing,www.ebay.com,1653338049726uxNR,Success,
CAN-01042022-VOzH-74,74,Joe Davidson,26,Frozen Fish,Consumables,Internet Banking,120,$18720,01-04-2022 10:58,China,Beijing,www.amazon.com,1653338049740Lh1y,Success,
